297;0
298;-0.00223099
299;-0.00246282
300;-0.0037248
301;0.000875419
302;0.00093532
303;0.00101767
304;0.000868561
305;0
306;0.00351443
307;-0.00130423
308;-0.00286409
309;-0.00645878
310;0.00342322
311;0.00529109
312;-0.000809598
313;0.00374841
314;-0.00133478
315;-0.000595639
316;0.00133072
317;0.00363208
318;0.00472672
319;0.00115062
320;-0.00405395
321;0.00120421
322;0.00216487
323;0.000620033
324;-0.00158408
325;-0.00445571
326;0.00272138
327;0
328;0
329;0.000413802
330;0.00338926
331;-0.00302321
332;-0.00330444
333;-0.00391894
334;0.00047242
335;-0.00081761
336;0.00288
337;0.00129711
338;0.00151161
339;-0.0014119
340;0.00247493
341;0.00165103
342;-0.0064471
343;0.00520887
344;0.00188947
345;-0.00207469
346;-0.00376373
347;-0.00312151
348;-0.00356779
349;0
350;0.00243057
351;-0.00310063
352;-0.0013373
353;0.000912805
354;0.00364975
355;-0.00443025
356;-0.000975326
357;0.00180112
358;-0.00132128
359;-0.00169195
360;0.00142825
361;-0.00373699
362;0.00266476
363;0.0009982
364;0.00105706
365;0.00113226
366;-0.00446214
367;-0.00261647
368;-0.000333138
369;0.000798993
370;-0.00500485
371;-0.00532659
372;-0.000432557
373;0.00407073
374;-0.0049102
375;0
376;-0.00514496
377;-0.000503794
378;0.000660549
379;-0.00228525
380;0.000466916
381;0.00230454
382;-0.00315435
383;0.00216439
384;0.00264267
385;0.000327505
386;0.000528041
387;0.00593235
388;0.00485186
389;-0.00483126
390;0.00270306
391;0.000910592
392;0.00188637
393;0.00501032
394;-0.00134959
395;0.00338316
396;0.0018045
397;-0.00238635
398;0.000558085
399;-0.000635264
400;0.00276009
401;0
402;-0.00502264
403;0
404;0.000819041
405;-0.00167607
406;-0.00122271
407;-0.00441854
408;0.00448225
409;-0.00140109
410;-0.00440063
411;-0.00125018
412;0.00457439
413;0.000462355
414;0.00291672
415;-0.00269625
416;-0.00255953
417;-0.00155839
418;-0.00411181
419;-0.00215699
420;-0.00185896
421;-0.00594009
422;-0.00161149
423;-0.00343799
424;0.00320105
425;-0.00569899
426;0.000929917
427;-0.00179216
428;-0.00128248
429;-0.00346793
430;0
431;0
432;0.00122759
433;-0.00152916
434;0.00539615
435;-0.00042158
436;-0.00306808
437;-0.00375603
438;-0.00172363
439;-0.00364154
440;-0.00068041
441;0.00146268
442;-0.00178264
443;-0.00494039
444;0
445;-0.000241525
446;0
447;0.00157887
448;-0.0067207
449;0.00530837
450;-0.000431915
451;-0.00162777
452;0.00240109
453;0.00260312
454;-0.0040592
455;-0.00364886
456;-0.00163427
457;0
458;0.00278777
459;-0.00321034
460;0
461;0.00224261
462;0.00178115
463;-0.00393196
464;-0.00207419
465;-0.00463695
466;0
467;0.00418187
468;-0.00470406
469;-0.00404878
470;0.00292339
471;0.00338044
472;-0.00180578
473;-0.00180004
474;-0.00123781
475;-0.00213272
476;0.000330484
477;0.00103223
478;0.000512575
479;-0.00389718
480;-0.00575004
481;0.00297396
482;0.00307265
483;0
484;0.00226113
485;0.00198678
486;0.0034187
487;0
488;0.00249231
489;0.00762433
490;-0.00230595
491;-0.00654999
492;-0.000432376
493;0.00248363
494;-0.00200268
495;0.000422245
496;-0.00120271
497;0.00263002
498;-0.00378202
499;0
